,Commune,Total,1HH,2HH,3HH,4HH,5HH,6HH
1813,Bogno,142.0,32.0,42.0,42.0,16.0,10.0,0.0
1814,Brusino Arsizio,449.0,83.0,156.0,84.0,116.0,10.0,0.0
1815,Cademario,703.0,119.0,194.0,111.0,204.0,55.0,20.0
1816,Cadempino,1424.0,176.0,330.0,321.0,408.0,140.0,49.0
1817,Cadro,2009.0,236.0,594.0,459.0,496.0,155.0,69.0
1818,Canobbio,1931.0,282.0,532.0,408.0,516.0,150.0,43.0
1819,Carabietta,107.0,16.0,34.0,27.0,24.0,0.0,6.0
1820,Carona,827.0,103.0,206.0,165.0,220.0,45.0,88.0
1821,Caslano,4058.0,607.0,1106.0,786.0,1060.0,370.0,129.0
1822,Certara,59.0,14.0,28.0,12.0,0.0,5.0,0.0
1823,Cimadera,112.0,29.0,44.0,18.0,16.0,5.0,0.0
1824,Comano,1988.0,249.0,502.0,381.0,580.0,195.0,81.0
1825,Croglio,848.0,161.0,222.0,183.0,172.0,80.0,30.0
1826,Cureglia,1303.0,166.0,338.0,291.0,352.0,115.0,41.0
1827,Curio,510.0,78.0,136.0,108.0,108.0,60.0,20.0
1828,Grancia,476.0,64.0,100.0,123.0,132.0,45.0,12.0
1829,Gravesano,1143.0,129.0,324.0,237.0,380.0,55.0,18.0
1830,Lamone,1655.0,255.0,396.0,381.0,416.0,165.0,42.0
1831,Lugano,53643.0,11760.0,15020.0,10632.0,10852.0,3765.0,1614.0
1832,Magliaso,1426.0,182.0,380.0,327.0,336.0,165.0,36.0
1833,Manno,1233.0,110.0,402.0,267.0,296.0,125.0,33.0
1834,Maroggia,538.0,132.0,172.0,102.0,116.0,10.0,6.0
1835,Massagno,5718.0,1271.0,1676.0,1056.0,1120.0,350.0,245.0
1836,Melano,1289.0,198.0,332.0,285.0,312.0,125.0,37.0
1837,Melide,1641.0,384.0,478.0,285.0,328.0,135.0,31.0
1838,Mezzovico-Vira,1234.0,126.0,302.0,267.0,376.0,90.0,73.0
1839,Miglieglia,268.0,46.0,78.0,51.0,68.0,25.0,0.0
1840,Monteggio,872.0,146.0,258.0,168.0,204.0,45.0,51.0
1841,Morcote,715.0,171.0,270.0,144.0,96.0,15.0,19.0
1842,Muzzano,714.0,100.0,168.0,165.0,140.0,95.0,46.0
1843,Neggio,327.0,50.0,84.0,48.0,96.0,25.0,24.0
1844,Novaggio,797.0,108.0,208.0,183.0,160.0,90.0,48.0
1845,Origlio,1375.0,149.0,294.0,279.0,416.0,175.0,62.0
1846,Paradiso,3428.0,969.0,996.0,579.0,540.0,225.0,119.0
1847,Ponte Capriasca,1723.0,197.0,390.0,423.0,472.0,205.0,36.0
1848,Ponte Tresa,747.0,177.0,240.0,147.0,116.0,60.0,7.0
1849,Porza,1490.0,199.0,400.0,336.0,412.0,130.0,13.0
1850,Pura,1315.0,162.0,366.0,267.0,384.0,110.0,26.0
1851,Rovio,717.0,119.0,200.0,171.0,184.0,25.0,18.0
1852,Savosa,2055.0,332.0,550.0,474.0,472.0,170.0,57.0
1853,Sessa,668.0,110.0,176.0,135.0,140.0,70.0,37.0
1854,Sonvico,1821.0,224.0,484.0,399.0,464.0,150.0,100.0
1855,Sorengo,1457.0,235.0,396.0,267.0,352.0,120.0,87.0
1856,Capriasca,6180.0,795.0,1578.0,1263.0,1496.0,695.0,353.0
1857,Torricella-Taverne,2994.0,228.0,616.0,672.0,836.0,370.0,272.0
1858,Valcolla,608.0,104.0,172.0,153.0,104.0,50.0,25.0
1859,Vernate,572.0,84.0,182.0,117.0,132.0,45.0,12.0
1860,Vezia,1897.0,272.0,472.0,414.0,476.0,220.0,43.0
1861,Vico Morcote,360.0,56.0,100.0,84.0,68.0,40.0,12.0
1862,Collina d'Oro,4287.0,582.0,1122.0,930.0,1068.0,395.0,190.0
1863,Alto Malcantone,1307.0,191.0,346.0,249.0,332.0,115.0,74.0
1864,Monteceneri,4262.0,525.0,978.0,951.0,1040.0,365.0,403.0
1865,Balerna,3274.0,589.0,934.0,717.0,696.0,240.0,98.0
1866,Besazio,605.0,66.0,160.0,120.0,188.0,65.0,6.0
1867,Castel San Pietro,2002.0,275.0,538.0,426.0,532.0,175.0,56.0
1868,Chiasso,7494.0,1805.0,2208.0,1503.0,1364.0,450.0,164.0
1869,Coldrerio,2685.0,398.0,686.0,642.0,644.0,250.0,65.0
1870,Ligornetto,1703.0,179.0,428.0,414.0,432.0,175.0,75.0
1871,Mendrisio,11435.0,1930.0,3290.0,2454.0,2488.0,960.0,313.0
1872,Meride,308.0,51.0,82.0,87.0,72.0,10.0,6.0
1873,Morbio Inferiore,4514.0,578.0,1226.0,1080.0,1164.0,405.0,61.0
1874,Novazzano,2362.0,289.0,618.0,669.0,568.0,170.0,48.0
1875,Riva San Vitale,2491.0,233.0,610.0,513.0,700.0,300.0,135.0
1876,Stabio,4315.0,494.0,1018.0,1002.0,1212.0,445.0,144.0
1877,Vacallo,3026.0,463.0,856.0,723.0,712.0,205.0,67.0
1878,Breggia,1950.0,242.0,536.0,402.0,556.0,165.0,49.0
1879,Biasca,5884.0,759.0,1600.0,1407.0,1340.0,520.0,258.0
1880,Claro,2599.0,264.0,570.0,570.0,800.0,270.0,125.0
1881,Cresciano,626.0,99.0,164.0,153.0,152.0,45.0,13.0
1882,Iragna,547.0,76.0,114.0,108.0,184.0,45.0,20.0
1883,Lodrino,1656.0,176.0,420.0,369.0,464.0,195.0,32.0
1884,Osogna,1020.0,122.0,212.0,240.0,272.0,100.0,74.0
1885,Bosco/Gurin,49.0,14.0,18.0,3.0,4.0,10.0,0.0
1886,Campo (Vallemaggia),45.0,19.0,12.0,9.0,0.0,5.0,0.0
1887,Cerentino,58.0,16.0,20.0,6.0,0.0,10.0,6.0
1888,Cevio,1149.0,190.0,318.0,201.0,276.0,145.0,19.0
1889,Linescio,49.0,19.0,10.0,12.0,8.0,0.0,0.0
1890,Maggia,2424.0,320.0,608.0,525.0,628.0,265.0,78.0
1891,Lavizzara,526.0,83.0,158.0,120.0,108.0,45.0,12.0
1892,Avegno Gordevio,1390.0,168.0,306.0,285.0,400.0,140.0,91.0
1893,Centovalli,1131.0,209.0,328.0,258.0,216.0,60.0,60.0
1894,Gambarogno,4833.0,787.0,1444.0,978.0,1112.0,395.0,117.0
1896,Aigle,9487.0,1490.0,2392.0,1833.0,2032.0,1060.0,680.0
1897,Bex,6148.0,906.0,1580.0,1146.0,1368.0,635.0,513.0
1898,Chessel,338.0,25.0,66.0,54.0,108.0,45.0,40.0
1899,Corbeyrier,371.0,61.0,126.0,75.0,72.0,30.0,7.0
1900,Gryon,1202.0,222.0,352.0,183.0,260.0,135.0,50.0
1901,Lavey-Morcles,857.0,141.0,246.0,144.0,208.0,80.0,38.0
1902,Leysin,2394.0,498.0,674.0,393.0,572.0,200.0,57.0
1903,Noville,701.0,77.0,164.0,129.0,184.0,80.0,67.0
1904,Ollon,6453.0,915.0,1708.0,1197.0,1700.0,680.0,253.0
1905,Ormont-Dessous,1023.0,219.0,330.0,141.0,208.0,85.0,40.0
1906,Ormont-Dessus,1415.0,286.0,456.0,249.0,248.0,140.0,36.0
1907,Rennaz,702.0,93.0,178.0,168.0,180.0,60.0,23.0
1908,Roche (VD),1178.0,161.0,316.0,219.0,332.0,100.0,50.0
1909,Villeneuve (VD),4860.0,700.0,1218.0,915.0,1056.0,540.0,431.0
1910,Yvorne,989.0,135.0,284.0,207.0,264.0,80.0,19.0
1911,Apples,1238.0,109.0,270.0,225.0,364.0,175.0,95.0
1912,Aubonne,2936.0,423.0,726.0,486.0,724.0,355.0,222.0
1913,Ballens,470.0,51.0,108.0,87.0,156.0,50.0,18.0
1914,Berolle,277.0,27.0,50.0,27.0,76.0,85.0,12.0
1915,Bière,1428.0,173.0,354.0,273.0,396.0,145.0,87.0
1916,Bougy-Villars,449.0,49.0,144.0,87.0,80.0,55.0,34.0
1917,Féchy,769.0,67.0,180.0,120.0,248.0,115.0,39.0
1918,Gimel,1669.0,178.0,404.0,327.0,440.0,205.0,115.0
1919,Longirod,422.0,41.0,102.0,90.0,124.0,40.0,25.0
1920,Marchissy,398.0,47.0,92.0,69.0,144.0,40.0,6.0
1921,Mollens (VD),286.0,38.0,74.0,48.0,64.0,30.0,32.0
1922,Montherod,502.0,61.0,106.0,96.0,144.0,95.0,0.0
1924,Saint-Livres,616.0,79.0,168.0,93.0,176.0,75.0,25.0
1925,Saint-Oyens,307.0,32.0,72.0,57.0,100.0,40.0,6.0
1926,Saubraz,358.0,32.0,56.0,36.0,116.0,70.0,48.0
1927,Avenches,3441.0,480.0,844.0,744.0,816.0,395.0,162.0
1928,Cudrefin,1353.0,134.0,348.0,249.0,404.0,155.0,63.0
1929,Faoug,753.0,89.0,208.0,120.0,228.0,70.0,38.0
1930,Vully-les-Lacs,2355.0,277.0,738.0,423.0,532.0,250.0,135.0
1931,Bettens,382.0,27.0,86.0,84.0,120.0,25.0,40.0
1932,Bournens,313.0,32.0,106.0,30.0,100.0,45.0,0.0
1933,Boussens,901.0,63.0,198.0,174.0,340.0,90.0,36.0
1934,La Chaux (Cossonay),408.0,30.0,88.0,90.0,128.0,60.0,12.0
1935,Chavannes-le-Veyron,127.0,11.0,32.0,18.0,36.0,30.0,0.0
1936,Chevilly,247.0,23.0,66.0,45.0,92.0,15.0,6.0
1937,Cossonay,3300.0,407.0,764.0,606.0,948.0,390.0,185.0
1938,Cottens (VD),441.0,34.0,108.0,78.0,132.0,70.0,19.0
1939,Cuarnens,374.0,35.0,92.0,63.0,100.0,45.0,39.0
1940,Daillens,884.0,80.0,222.0,201.0,272.0,65.0,44.0
1941,Dizy,217.0,18.0,46.0,42.0,64.0,35.0,12.0
1942,Eclépens,1002.0,105.0,264.0,216.0,288.0,105.0,24.0
1943,Ferreyres,296.0,18.0,72.0,57.0,104.0,45.0,0.0
1944,Gollion,657.0,65.0,188.0,126.0,180.0,80.0,18.0
1945,Grancy,402.0,32.0,110.0,57.0,108.0,75.0,20.0
1946,L'Isle,976.0,122.0,278.0,192.0,244.0,75.0,65.0
1947,Lussery-Villars,370.0,42.0,112.0,81.0,84.0,45.0,6.0
1948,Mauraz,55.0,10.0,10.0,12.0,12.0,5.0,6.0
1949,Mex (VD),651.0,73.0,216.0,141.0,148.0,35.0,38.0
1950,Moiry,259.0,26.0,62.0,51.0,52.0,50.0,18.0
1951,Mont-la-Ville,341.0,34.0,100.0,51.0,100.0,50.0,6.0
1952,Montricher,828.0,96.0,234.0,165.0,200.0,85.0,48.0
1953,Orny,353.0,29.0,86.0,57.0,128.0,35.0,18.0
1954,Pampigny,968.0,87.0,210.0,210.0,280.0,110.0,71.0
1955,Penthalaz,2913.0,404.0,914.0,639.0,704.0,185.0,67.0
1956,Penthaz,1621.0,141.0,460.0,357.0,480.0,150.0,33.0
1957,Pompaples,705.0,101.0,162.0,117.0,224.0,55.0,46.0
1958,La Sarraz,2195.0,282.0,548.0,477.0,600.0,225.0,63.0
1959,Senarclens,423.0,37.0,96.0,72.0,160.0,40.0,18.0
1960,Sévery,214.0,20.0,54.0,27.0,88.0,25.0,0.0
1961,Sullens,835.0,63.0,238.0,159.0,236.0,80.0,59.0
1962,Vufflens-la-Ville,1160.0,128.0,310.0,210.0,380.0,100.0,32.0
1963,Assens,1004.0,85.0,222.0,189.0,312.0,140.0,56.0
1964,Bercher,1108.0,92.0,256.0,282.0,296.0,120.0,62.0
1965,Bioley-Orjulaz,438.0,43.0,98.0,126.0,120.0,45.0,6.0
1966,Bottens,1168.0,104.0,306.0,270.0,324.0,120.0,44.0
1968,Cugy (VD),2209.0,213.0,520.0,399.0,600.0,335.0,142.0
1969,Echallens,5279.0,535.0,1232.0,999.0,1632.0,650.0,231.0
1970,Essertines-sur-Yverdon,875.0,75.0,220.0,174.0,256.0,125.0,25.0
1971,Etagnières,948.0,90.0,214.0,219.0,304.0,65.0,56.0
1972,Fey,550.0,44.0,144.0,117.0,172.0,55.0,18.0
1973,Froideville,1876.0,128.0,502.0,345.0,608.0,190.0,103.0
1974,Morrens (VD),997.0,80.0,244.0,177.0,308.0,125.0,63.0
1975,Oulens-sous-Echallens,482.0,40.0,118.0,96.0,136.0,70.0,22.0
1976,Pailly,469.0,47.0,92.0,78.0,132.0,65.0,55.0
1977,Penthéréaz,368.0,34.0,94.0,60.0,124.0,35.0,21.0
1978,Poliez-Pittet,674.0,62.0,158.0,123.0,196.0,90.0,45.0
1979,Rueyres,229.0,21.0,50.0,36.0,80.0,30.0,12.0
1980,Saint-Barthélemy (VD),727.0,54.0,166.0,108.0,252.0,110.0,37.0
1981,Villars-le-Terroir,800.0,69.0,194.0,171.0,188.0,100.0,78.0
1982,Vuarrens,804.0,59.0,148.0,141.0,248.0,135.0,73.0
1983,Montilliez,1522.0,133.0,382.0,261.0,472.0,210.0,64.0
1984,Goumoëns,794.0,60.0,192.0,144.0,200.0,125.0,73.0
1985,Bonvillars,512.0,42.0,124.0,87.0,148.0,75.0,36.0
1986,Bullet,579.0,91.0,220.0,72.0,128.0,50.0,18.0
1987,Champagne,908.0,93.0,244.0,159.0,228.0,125.0,59.0
1988,Concise,789.0,94.0,216.0,141.0,232.0,80.0,26.0
1989,Corcelles-près-Concise,286.0,31.0,72.0,66.0,60.0,45.0,12.0
1990,Fiez,388.0,35.0,92.0,72.0,128.0,55.0,6.0
1991,Fontaines-sur-Grandson,152.0,19.0,38.0,27.0,36.0,20.0,12.0
1992,Giez,377.0,39.0,106.0,57.0,104.0,40.0,31.0
1993,Grandevent,210.0,15.0,74.0,33.0,60.0,15.0,13.0
1994,Grandson,3027.0,432.0,826.0,558.0,856.0,275.0,80.0
1995,Mauborget,93.0,17.0,34.0,12.0,20.0,10.0,0.0
1996,Mutrux,132.0,17.0,30.0,9.0,28.0,35.0,13.0
1997,Novalles,106.0,9.0,26.0,39.0,12.0,20.0,0.0
1998,Onnens (VD),476.0,39.0,122.0,111.0,132.0,60.0,12.0
1999,Provence,318.0,33.0,70.0,75.0,80.0,35.0,25.0
2000,Sainte-Croix,4394.0,930.0,1326.0,669.0,856.0,395.0,218.0
2001,Tévenon,701.0,93.0,206.0,150.0,148.0,75.0,29.0
2002,Belmont-sur-Lausanne,3419.0,337.0,876.0,660.0,968.0,405.0,173.0
2003,Cheseaux-sur-Lausanne,3916.0,474.0,1096.0,777.0,1048.0,390.0,131.0
2004,Crissier,6895.0,685.0,1662.0,1389.0,1892.0,790.0,477.0
2005,Epalinges,8544.0,1081.0,2072.0,1572.0,2348.0,980.0,491.0
2006,Jouxtens-Mézery,1336.0,99.0,308.0,270.0,416.0,185.0,58.0
2008,Le Mont-sur-Lausanne,6051.0,574.0,1552.0,1233.0,1628.0,790.0,274.0
2009,Paudex,1412.0,225.0,394.0,282.0,348.0,110.0,53.0
2010,Prilly,11450.0,2352.0,3222.0,2166.0,2300.0,895.0,515.0
2011,Pully,16684.0,2923.0,4788.0,3198.0,3792.0,1370.0,613.0
2013,Romanel-sur-Lausanne,3262.0,480.0,918.0,639.0,880.0,265.0,80.0
2014,Chexbres,1994.0,360.0,566.0,399.0,404.0,175.0,90.0
2015,Forel (Lavaux),1934.0,208.0,544.0,375.0,556.0,170.0,81.0
2016,Lutry,8778.0,1255.0,2362.0,1635.0,2172.0,890.0,464.0
2017,Puidoux,2731.0,330.0,728.0,567.0,728.0,270.0,108.0
2018,Rivaz,338.0,45.0,106.0,60.0,80.0,35.0,12.0
2019,Saint-Saphorin (Lavaux),353.0,63.0,96.0,54.0,88.0,15.0,37.0
2020,Savigny,3201.0,361.0,804.0,699.0,816.0,340.0,181.0
2021,Bourg-en-Lavaux,4898.0,617.0,1418.0,894.0,1200.0,525.0,244.0
2022,Aclens,495.0,43.0,114.0,96.0,152.0,45.0,45.0
2023,Bremblens,480.0,34.0,98.0,90.0,184.0,40.0,34.0
2024,Buchillon,630.0,48.0,144.0,105.0,200.0,80.0,53.0
2025,Bussigny-près-Lausanne,7979.0,904.0,2054.0,1797.0,2148.0,800.0,276.0
2026,Bussy-Chardonney,380.0,32.0,82.0,60.0,108.0,85.0,13.0
2027,Chavannes-près-Renens,6868.0,1010.0,1772.0,1407.0,1528.0,765.0,386.0
2028,Chigny,315.0,23.0,62.0,57.0,88.0,65.0,20.0
2030,Denens,676.0,58.0,160.0,114.0,192.0,100.0,52.0
2031,Denges,1515.0,218.0,350.0,330.0,416.0,140.0,61.0
2032,Echandens,2216.0,228.0,684.0,384.0,552.0,265.0,103.0
2034,Ecublens (VD),10910.0,1611.0,2914.0,2274.0,2724.0,955.0,432.0
2035,Etoy,2678.0,211.0,504.0,555.0,916.0,360.0,132.0
2036,Lavigny,799.0,79.0,176.0,141.0,280.0,75.0,48.0
2037,Lonay,2455.0,313.0,610.0,402.0,684.0,300.0,146.0
2038,Lully (VD),779.0,56.0,148.0,147.0,244.0,125.0,59.0
2039,Lussy-sur-Morges,569.0,39.0,136.0,105.0,164.0,100.0,25.0
2040,Morges,14325.0,2652.0,3948.0,2730.0,3032.0,1155.0,808.0
2041,Préverenges,4942.0,661.0,1354.0,1080.0,1292.0,390.0,165.0
2042,Reverolle,355.0,32.0,64.0,54.0,136.0,45.0,24.0
2043,Romanel-sur-Morges,467.0,32.0,120.0,108.0,108.0,80.0,19.0
2044,Saint-Prex,5109.0,723.0,1388.0,1068.0,1340.0,430.0,160.0
2045,Saint-Sulpice (VD),3150.0,525.0,876.0,642.0,688.0,305.0,114.0
2046,Tolochenaz,1668.0,223.0,418.0,342.0,472.0,165.0,48.0
2047,Vaux-sur-Morges,163.0,6.0,42.0,15.0,48.0,25.0,27.0
2048,Villars-Sainte-Croix,671.0,43.0,168.0,141.0,208.0,80.0,31.0
2049,Villars-sous-Yens,556.0,53.0,114.0,111.0,168.0,65.0,45.0
2050,Vufflens-le-Château,787.0,55.0,170.0,138.0,272.0,120.0,32.0
2051,Vullierens,413.0,59.0,130.0,57.0,116.0,45.0,6.0
2052,Yens,1080.0,118.0,292.0,183.0,284.0,155.0,48.0
2053,Boulens,291.0,22.0,54.0,63.0,76.0,45.0,31.0
2054,Brenles,162.0,10.0,32.0,33.0,52.0,20.0,15.0
2055,Bussy-sur-Moudon,178.0,30.0,48.0,39.0,56.0,5.0,0.0
2056,Chapelle-sur-Moudon,402.0,42.0,104.0,51.0,148.0,50.0,7.0
2057,Chavannes-sur-Moudon,206.0,21.0,58.0,39.0,56.0,20.0,12.0
2058,Chesalles-sur-Moudon,155.0,16.0,34.0,24.0,48.0,20.0,13.0
2059,Correvon,106.0,9.0,28.0,21.0,28.0,20.0,0.0
2060,Cremin,51.0,7.0,14.0,6.0,8.0,10.0,6.0
2061,Curtilles,297.0,34.0,70.0,51.0,96.0,40.0,6.0
2062,Denezy,132.0,19.0,50.0,21.0,32.0,10.0,0.0
2063,Dompierre (VD),242.0,25.0,56.0,51.0,52.0,45.0,13.0
2064,Forel-sur-Lucens,161.0,9.0,54.0,15.0,40.0,35.0,8.0
2065,Hermenches,337.0,28.0,92.0,51.0,128.0,25.0,13.0
2066,Lovatens,134.0,20.0,38.0,36.0,28.0,0.0,12.0
2067,Lucens,2751.0,468.0,688.0,540.0,684.0,235.0,136.0
2068,Martherenges,72.0,7.0,12.0,21.0,16.0,10.0,6.0
2069,Moudon,4667.0,603.0,1094.0,906.0,1084.0,535.0,445.0
2070,Neyruz-sur-Moudon,128.0,15.0,36.0,27.0,40.0,10.0,0.0
2071,Ogens,261.0,28.0,82.0,42.0,64.0,25.0,20.0
2072,Peyres-Possens,159.0,14.0,32.0,21.0,32.0,30.0,30.0
2073,Prévonloup,139.0,20.0,34.0,27.0,24.0,25.0,9.0
2074,Rossenges,58.0,5.0,16.0,9.0,4.0,10.0,14.0
2075,Saint-Cierges,471.0,58.0,130.0,66.0,124.0,55.0,38.0
2076,Sarzens,82.0,5.0,20.0,12.0,20.0,25.0,0.0
2077,Syens,131.0,17.0,34.0,33.0,20.0,15.0,12.0
2078,Thierrens,710.0,92.0,182.0,111.0,156.0,135.0,34.0
2079,Villars-le-Comte,152.0,13.0,42.0,24.0,32.0,15.0,26.0
2080,Vucherens,516.0,56.0,150.0,78.0,136.0,65.0,31.0
2081,Arnex-sur-Nyon,187.0,20.0,50.0,42.0,60.0,15.0,0.0
2082,Arzier,2319.0,196.0,584.0,402.0,752.0,300.0,85.0
2083,Bassins,1180.0,84.0,240.0,210.0,372.0,200.0,74.0
2084,Begnins,1616.0,207.0,442.0,312.0,428.0,180.0,47.0
2085,Bogis-Bossey,892.0,33.0,180.0,162.0,368.0,105.0,44.0
2086,Borex,883.0,67.0,230.0,156.0,292.0,100.0,38.0
2087,Chavannes-de-Bogis,1068.0,74.0,210.0,240.0,316.0,150.0,78.0
2088,Chavannes-des-Bois,744.0,57.0,146.0,162.0,252.0,90.0,37.0
2089,Chéserex,1234.0,131.0,268.0,246.0,352.0,205.0,32.0
2090,Coinsins,395.0,36.0,90.0,75.0,152.0,10.0,32.0
2091,Commugny,2679.0,171.0,500.0,471.0,908.0,440.0,189.0
2092,Coppet,3046.0,295.0,626.0,558.0,836.0,410.0,321.0
2093,Crans-près-Céligny,2038.0,151.0,452.0,384.0,608.0,270.0,173.0
2094,Crassier,1110.0,85.0,216.0,210.0,396.0,135.0,68.0
2095,Duillier,1079.0,99.0,240.0,210.0,364.0,100.0,66.0
2096,Eysins,1341.0,136.0,288.0,321.0,420.0,90.0,86.0
2097,Founex,3221.0,253.0,578.0,534.0,1076.0,605.0,175.0
2098,Genolier,1794.0,104.0,370.0,339.0,532.0,250.0,199.0
2099,Gingins,1223.0,109.0,260.0,222.0,360.0,180.0,92.0
2100,Givrins,947.0,71.0,234.0,159.0,292.0,135.0,56.0
2102,Grens,364.0,25.0,78.0,54.0,120.0,75.0,12.0
2103,Mies,1823.0,156.0,346.0,324.0,508.0,305.0,184.0
2105,Prangins,3871.0,396.0,820.0,801.0,1096.0,545.0,213.0
2106,La Rippe,1030.0,96.0,216.0,186.0,336.0,140.0,56.0
2107,Saint-Cergue,2103.0,344.0,696.0,348.0,448.0,185.0,82.0
2108,Signy-Avenex,446.0,41.0,136.0,81.0,124.0,40.0,24.0
2109,Tannay,1531.0,100.0,332.0,255.0,528.0,225.0,91.0
2110,Trélex,1438.0,76.0,308.0,231.0,500.0,255.0,68.0
2111,Le Vaud,1233.0,79.0,260.0,210.0,452.0,150.0,82.0
2112,Vich,778.0,82.0,156.0,159.0,260.0,90.0,31.0
2113,L'Abergement,246.0,20.0,58.0,39.0,68.0,55.0,6.0
2114,Agiez,259.0,34.0,90.0,30.0,68.0,25.0,12.0
2115,Arnex-sur-Orbe,576.0,56.0,164.0,105.0,176.0,50.0,25.0
2116,Ballaigues,932.0,119.0,250.0,153.0,208.0,130.0,72.0
2117,Baulmes,963.0,148.0,242.0,162.0,272.0,100.0,39.0
2118,Bavois,764.0,92.0,196.0,132.0,228.0,90.0,26.0
2119,Bofflens,179.0,18.0,52.0,21.0,52.0,30.0,6.0
2120,Bretonnières,205.0,23.0,70.0,42.0,28.0,30.0,12.0
2121,Chavornay,3649.0,421.0,850.0,732.0,980.0,445.0,221.0
2122,Les Clées,153.0,16.0,48.0,39.0,28.0,10.0,12.0
2123,Corcelles-sur-Chavornay,330.0,30.0,100.0,60.0,88.0,30.0,22.0
2124,Croy,307.0,52.0,92.0,45.0,56.0,50.0,12.0
2125,Juriens,281.0,42.0,76.0,36.0,68.0,30.0,29.0
2126,Lignerolle,371.0,38.0,88.0,66.0,92.0,45.0,42.0
2127,Montcherand,417.0,26.0,96.0,90.0,140.0,45.0,20.0
2128,Orbe,6367.0,952.0,1606.0,1272.0,1704.0,560.0,273.0
2129,La Praz,171.0,11.0,50.0,33.0,44.0,15.0,18.0
2130,Premier,189.0,22.0,58.0,45.0,44.0,20.0,0.0
2131,Rances,432.0,38.0,124.0,90.0,128.0,40.0,12.0
2132,Romainmôtier-Envy,461.0,76.0,142.0,69.0,112.0,50.0,12.0
2133,Sergey,138.0,6.0,38.0,24.0,36.0,25.0,9.0
2134,Valeyres-sous-Rances,545.0,53.0,136.0,93.0,164.0,65.0,34.0
2135,Vallorbe,3326.0,612.0,916.0,570.0,708.0,340.0,180.0
2136,Vaulion,461.0,57.0,122.0,99.0,104.0,60.0,19.0
2137,Vuiteboeuf,493.0,55.0,110.0,120.0,128.0,55.0,25.0
2138,Bussigny-sur-Oron,79.0,6.0,8.0,12.0,32.0,15.0,6.0
2139,Carrouge (VD),924.0,95.0,234.0,177.0,248.0,145.0,25.0
2140,Châtillens,476.0,61.0,94.0,87.0,100.0,90.0,44.0
2141,Chesalles-sur-Oron,199.0,21.0,56.0,45.0,40.0,25.0,12.0
2142,Corcelles-le-Jorat,420.0,48.0,144.0,54.0,88.0,60.0,26.0
2143,Les Cullayes,674.0,60.0,160.0,129.0,204.0,95.0,26.0
2144,Ecoteaux,359.0,42.0,100.0,45.0,104.0,50.0,18.0
2145,Essertes,315.0,29.0,72.0,66.0,88.0,35.0,25.0
2146,Ferlens (VD),332.0,33.0,80.0,69.0,92.0,15.0,43.0
2147,Maracon,456.0,43.0,106.0,96.0,152.0,35.0,24.0
2148,Mézières (VD),1101.0,129.0,338.0,183.0,296.0,135.0,20.0
2149,Montpreveyres,526.0,55.0,108.0,105.0,160.0,50.0,48.0
2150,Oron-la-Ville,1458.0,191.0,374.0,273.0,384.0,165.0,71.0
2151,Oron-le-Châtel,288.0,10.0,82.0,24.0,96.0,45.0,31.0
2152,Palézieux,1288.0,172.0,346.0,249.0,296.0,140.0,85.0
2153,Ropraz,346.0,48.0,92.0,66.0,88.0,30.0,22.0
2154,Servion,1084.0,82.0,270.0,174.0,324.0,130.0,104.0
2155,Les Tavernes,130.0,10.0,22.0,27.0,40.0,0.0,31.0
2156,Les Thioleyres,204.0,23.0,36.0,18.0,72.0,25.0,30.0
2157,Vuibroye,128.0,12.0,24.0,33.0,20.0,20.0,19.0
2158,Vulliens,429.0,38.0,106.0,81.0,100.0,65.0,39.0
2159,Jorat-Menthue,1323.0,117.0,366.0,231.0,388.0,180.0,41.0
2160,Champtauroz,121.0,12.0,30.0,9.0,44.0,20.0,6.0
2161,Chevroux,411.0,48.0,108.0,60.0,100.0,65.0,30.0
2162,Corcelles-près-Payerne,1879.0,223.0,470.0,330.0,504.0,245.0,107.0
2163,Grandcour,793.0,87.0,192.0,183.0,148.0,120.0,63.0
2164,Henniez,260.0,36.0,86.0,24.0,64.0,10.0,40.0
2165,Missy,318.0,31.0,86.0,72.0,52.0,65.0,12.0
2166,Payerne,8498.0,1335.0,2188.0,1608.0,2024.0,820.0,523.0
2167,Trey,262.0,24.0,60.0,30.0,76.0,40.0,32.0
2168,Treytorrens (Payerne),115.0,15.0,28.0,33.0,28.0,5.0,6.0
2169,Villarzel,373.0,53.0,106.0,75.0,68.0,40.0,31.0
2170,Valbroye,2642.0,294.0,604.0,486.0,608.0,395.0,255.0
2171,Château-d'Oex,3176.0,510.0,874.0,513.0,728.0,310.0,241.0
2172,Rossinière,482.0,57.0,128.0,96.0,108.0,50.0,43.0
2173,Rougemont,899.0,157.0,302.0,174.0,180.0,60.0,26.0
2174,Allaman,406.0,55.0,106.0,63.0,104.0,35.0,43.0
2175,Bursinel,479.0,41.0,114.0,78.0,144.0,75.0,27.0
2176,Bursins,725.0,96.0,174.0,135.0,204.0,90.0,26.0
2177,Burtigny,314.0,36.0,90.0,45.0,76.0,30.0,37.0
2178,Dully,562.0,44.0,122.0,99.0,148.0,75.0,74.0
2179,Essertines-sur-Rolle,633.0,49.0,118.0,117.0,200.0,100.0,49.0
2180,Gilly,948.0,109.0,212.0,183.0,328.0,95.0,21.0
2181,Luins,557.0,63.0,164.0,105.0,140.0,55.0,30.0
